complex_id	uniprot_a	uniprot_b	combined_score
Q92854	Q92854	Q92854	1
Q92878	Q92878	O14867	1
Q92878	Q92878	O60934	1
Q92878	Q92878	P06748	1
Q92878	Q92878	P09874	1
Q92878	Q92878	P12956	1
Q92878	Q92878	P13010	1
Q92878	Q92878	P19338	1
Q92878	Q92878	P34932	1
Q92878	Q92878	P35249	1
Q92878	Q92878	P35250	1
Q92878	Q92878	P35251	1
Q92878	Q92878	P35580	1
Q92878	Q92878	P38398	1
Q92878	Q92878	P40692	1
Q92878	Q92878	P43246	1
Q92878	Q92878	P49917	1
Q92878	Q92878	P49959	1
Q92878	Q92878	P52701	1
Q92878	Q92878	P54132	1
Q92878	Q92878	P54274	1
Q92878	Q92878	P60709	1
Q92878	Q92878	Q02880	1
Q92878	Q92878	Q04724	1
Q92878	Q92878	Q12888	1
Q92878	Q92878	Q13315	1
Q92878	Q92878	Q13426	1
Q92878	Q92878	Q14676	1
Q92878	Q92878	Q15233	1
Q92878	Q92878	Q15554	1
Q92878	Q92878	Q6ZW49	1
Q92878	Q92878	Q92547	1
Q92878	Q92878	Q92878	1
Q92878	Q92878	Q96AP0	1
Q92878	Q92878	Q99708	1
Q92878	Q92878	Q99728	1
Q92878	Q92878	Q9BSI4	1
Q92878	Q92878	Q9BXW9	1
Q92878	Q92878	Q9NUX5	1
Q92878	Q92878	Q9NYB0	1
Q92878	Q92878	Q9Y4A5	1
Q92882	Q92882	P12931	1
Q92882	Q92882	P22681	1
Q92882	Q92882	Q92882	1
Q92888	Q92888	O95837	1
Q92888	Q92888	Q92888	1
Q92889	Q92889	P07992	1
Q92889	Q92889	P23025	1
Q92889	Q92889	P43246	1
Q92889	Q92889	P43351	1
Q92889	Q92889	Q92889	1
Q92890	Q92890	P55072	1
Q92890	Q92890	P60468	1
Q92890	Q92890	Q92890	1
Q92896	Q92896	O00571	1
Q92896	Q92896	O15111	1
Q92896	Q92896	P19838	1
Q92896	Q92896	P25963	1
Q92896	Q92896	P41279	1
Q92896	Q92896	P62277	1
Q92896	Q92896	P62888	1
Q92896	Q92896	P78347	1
Q92896	Q92896	Q00653	1
Q92896	Q92896	Q01201	1
Q92896	Q92896	Q02878	1
Q92896	Q92896	Q04206	1
Q92896	Q92896	Q04864	1
Q92896	Q92896	Q15653	1
Q92896	Q92896	Q8NFZ5	1
Q92896	Q92896	Q92896	1
Q92896	Q92896	Q9Y6K9	1
Q92900	Q92900	O95453	1
Q92900	Q92900	P15170	1
Q92900	Q92900	P62495	1
Q92900	Q92900	Q01780	1
Q92900	Q92900	Q13868	1
Q92900	Q92900	Q15287	1
Q92900	Q92900	Q8IU60	1
Q92900	Q92900	Q8IYD1	1
Q92900	Q92900	Q8IZH2	1
Q92900	Q92900	Q92900	1
Q92900	Q92900	Q96Q15	1
Q92900	Q92900	Q9BZI7	1
Q92900	Q92900	Q9H0D6	1
Q92900	Q92900	Q9H1J1	1
Q92900	Q92900	Q9HAU5	1
Q92900	Q92900	Q9NPD3	1
Q92900	Q92900	Q9UBU9	1
Q92900	Q92900	Q9Y5S9	1
Q92902	Q92902	Q92902	1
Q92902	Q92902	Q9NQG7	1
Q92903	Q92903	Q92903	1
Q92903	Q92903	Q96NY9	1
Q92905	Q92905	P04637	1
Q92905	Q92905	P24928	1
Q92905	Q92905	P61201	1
Q92905	Q92905	P62877	1
Q92905	Q92905	Q13098	1
Q92905	Q92905	Q13216	1
Q92905	Q92905	Q13619	1
Q92905	Q92905	Q16531	1
Q92905	Q92905	Q7L5N1	1
Q92905	Q92905	Q92466	1
Q92905	Q92905	Q92905	1
Q92905	Q92905	Q99627	1
Q92905	Q92905	Q9BT78	1
Q92905	Q92905	Q9H9Q2	1
Q92905	Q92905	Q9UBW8	1
Q92905	Q92905	Q9UNS2	1
Q92922	Q92922	O00422	1
Q92922	Q92922	O14497	1
Q92922	Q92922	O14744	1
Q92922	Q92922	O15379	1
Q92922	Q92922	O60264	1
Q92922	Q92922	O60341	1
Q92922	Q92922	O75376	1
Q92922	Q92922	O75446	1
Q92922	Q92922	O94776	1
Q92922	Q92922	O94805	1
Q92922	Q92922	O95983	1
Q92922	Q92922	O96019	1
Q92922	Q92922	P07910	1
Q92922	Q92922	P11473	1
Q92922	Q92922	P20226	1
Q92922	Q92922	P20700	1
Q92922	Q92922	P21675	1
Q92922	Q92922	P24863	1
Q92922	Q92922	P24928	1
Q92922	Q92922	P28749	1
Q92922	Q92922	P29083	1
Q92922	Q92922	P32780	1
Q92922	Q92922	P35269	1
Q92922	Q92922	P38398	1
Q92922	Q92922	P49336	1
Q92922	Q92922	P49848	1
Q92922	Q92922	P50402	1
Q92922	Q92922	P51531	1
Q92922	Q92922	P51532	1
Q92922	Q92922	P51946	1
Q92922	Q92922	P60709	1
Q92922	Q92922	P61964	1
Q92922	Q92922	P62826	1
Q92922	Q92922	P63261	1
Q92922	Q92922	P68431	1
Q92922	Q92922	P84022	1
Q92922	Q92922	Q00403	1
Q92922	Q92922	Q02880	1
Q92922	Q92922	Q03111	1
Q92922	Q92922	Q03164	1
Q92922	Q92922	Q08999	1
Q92922	Q92922	Q09028	1
Q92922	Q92922	Q09472	1
Q92922	Q92922	Q12824	1
Q92922	Q92922	Q12873	1
Q92922	Q92922	Q13111	1
Q92922	Q92922	Q13263	1
Q92922	Q92922	Q13287	1
Q92922	Q92922	Q13485	1
Q92922	Q92922	Q13503	1
Q92922	Q92922	Q13547	1
Q92922	Q92922	Q13813	1
Q92922	Q92922	Q14839	1
Q92922	Q92922	Q14919	1
Q92922	Q92922	Q15029	1
Q92922	Q92922	Q15291	1
Q92922	Q92922	Q15393	1
Q92922	Q92922	Q15459	1
Q92922	Q92922	Q15796	1
Q92922	Q92922	Q16514	1
Q92922	Q92922	Q16576	1
Q92922	Q92922	Q16594	1
Q92922	Q92922	Q4LE39	1
Q92922	Q92922	Q68CP9	1
Q92922	Q92922	Q6STE5	1
Q92922	Q92922	Q6UW60	1
Q92922	Q92922	Q6ZRS2	1
Q92922	Q92922	Q86U86	1
Q92922	Q92922	Q86X55	1
Q92922	Q92922	Q8NFD5	1
Q92922	Q92922	Q8TAQ2	1
Q92922	Q92922	Q8WXI9	1
Q92922	Q92922	Q92769	1
Q92922	Q92922	Q92785	1
Q92922	Q92922	Q92793	1
Q92922	Q92922	Q92797	1
Q92922	Q92922	Q92922	1
Q92922	Q92922	Q92925	1
Q92922	Q92922	Q969G3	1
Q92922	Q92922	Q96GM5	1
Q92922	Q92922	Q96KG9	1
Q92922	Q92922	Q96ST3	1
Q92922	Q92922	Q9BQ87	1
Q92922	Q92922	Q9BZK7	1
Q92922	Q92922	Q9C005	1
Q92922	Q92922	Q9H503	1
Q92922	Q92922	Q9NPJ6	1
Q92922	Q92922	Q9P2I0	1
Q92922	Q92922	Q9UBB5	1
Q92922	Q92922	Q9UIG0	1
Q92922	Q92922	Q9UK53	1
Q92922	Q92922	Q9UKL0	1
Q92922	Q92922	Q9UPN9	1
Q92922	Q92922	Q9Y5B9	1
Q92922	Q92922	Q9Y6Q9	1
Q92925	Q92925	O14497	1
Q92925	Q92925	O14744	1
Q92925	Q92925	O94776	1
Q92925	Q92925	O95983	1
Q92925	Q92925	O96019	1
Q92925	Q92925	P07910	1
Q92925	Q92925	P20226	1
Q92925	Q92925	P24863	1
Q92925	Q92925	P24928	1
Q92925	Q92925	P29083	1
Q92925	Q92925	P32780	1
Q92925	Q92925	P35269	1
Q92925	Q92925	P38398	1
Q92925	Q92925	P49336	1
Q92925	Q92925	P51531	1
Q92925	Q92925	P51532	1
Q92925	Q92925	P60709	1
Q92925	Q92925	Q00403	1
Q92925	Q92925	Q03111	1
Q92925	Q92925	Q09028	1
Q92925	Q92925	Q12824	1
Q92925	Q92925	Q13503	1
Q92925	Q92925	Q13547	1
Q92925	Q92925	Q14839	1
Q92925	Q92925	Q14919	1
Q92925	Q92925	Q68CP9	1
Q92925	Q92925	Q6STE5	1
Q92925	Q92925	Q6UW60	1
Q92925	Q92925	Q86U86	1
Q92925	Q92925	Q8NFD5	1
Q92925	Q92925	Q8TAQ2	1
Q92925	Q92925	Q8WXI9	1
Q92925	Q92925	Q92769	1
Q92925	Q92925	Q92785	1
Q92925	Q92925	Q92922	1
Q92925	Q92925	Q92925	1
Q92925	Q92925	Q969G3	1
Q92925	Q92925	Q96GM5	1
Q92925	Q92925	Q96ST3	1
Q92925	Q92925	Q9UBB5	1
Q92966	Q92966	O75971	1
Q92966	Q92966	Q13487	1
Q92966	Q92966	Q16533	1
Q92966	Q92966	Q5SXM2	1
Q92966	Q92966	Q92966	1
Q92989	Q92989	O43809	1
Q92989	Q92989	O60231	1
Q92989	Q92989	O94913	1
Q92989	Q92989	P19447	1
Q92989	Q92989	P23246	1
Q92989	Q92989	P26368	1
Q92989	Q92989	P26599	1
Q92989	Q92989	P49959	1
Q92989	Q92989	Q01081	1
Q92989	Q92989	Q07157	1
Q92989	Q92989	Q14444	1
Q92989	Q92989	Q16630	1
Q92989	Q92989	Q7Z6J9	1
Q92989	Q92989	Q8N684	1
Q92989	Q92989	Q8NCE0	1
Q92989	Q92989	Q8WW01	1
Q92989	Q92989	Q92759	1
Q92989	Q92989	Q92989	1
Q92989	Q92989	Q9BSV6	1
Q92989	Q92989	Q9UKF6	1
Q92990	Q92990	P62877	1
Q92990	Q92990	P63208	1
Q92990	Q92990	Q8N3Y1	1
Q92990	Q92990	Q92990	1
Q92993	Q92993	O95619	1
Q92993	Q92993	O96019	1
Q92993	Q92993	Q15014	1
Q92993	Q92993	Q15906	1
Q92993	Q92993	Q52LR7	1
Q92993	Q92993	Q92993	1
Q92993	Q92993	Q96L91	1
Q92993	Q92993	Q9H0E9	1
Q92993	Q92993	Q9H2F5	1
Q92993	Q92993	Q9HAF1	1
Q92993	Q92993	Q9NPF5	1
Q92993	Q92993	Q9NV56	1
Q92993	Q92993	Q9NXR8	1
Q92993	Q92993	Q9UBU8	1
Q92993	Q92993	Q9Y230	1
Q92993	Q92993	Q9Y265	1
Q92993	Q92993	Q9Y4A5	1
Q92994	Q92994	A6H8Y1	1
Q92994	Q92994	P20226	1
Q92994	Q92994	Q12789	1
Q92994	Q92994	Q8WUA4	1
Q92994	Q92994	Q92664	1
Q92994	Q92994	Q92994	1
Q92994	Q92994	Q9UKN8	1
Q92994	Q92994	Q9Y5Q8	1
Q92994	Q92994	Q9Y5Q9	1
Q93008	Q93008	Q93008	1
Q93008	Q93008	Q96J02	1
Q93034	Q93034	P62877	1
Q93034	Q93034	Q15369	1
Q93034	Q93034	Q15370	1
Q93034	Q93034	Q8WXK4	1
Q93034	Q93034	Q93034	1
Q93034	Q93034	Q96Q27	1
Q93034	Q93034	Q9H672	1
Q93034	Q93034	Q9NWX5	1
Q93034	Q93034	Q9UBF6	1
Q93034	Q93034	Q9Y576	1
Q93034	Q93034	Q9Y6I7	1
Q93074	Q93074	A0JLT2	1
Q93074	Q93074	O43513	1
Q93074	Q93074	O60244	1
Q93074	Q93074	O60563	1
Q93074	Q93074	O60885	1
Q93074	Q93074	O75448	1
Q93074	Q93074	O75586	1
Q93074	Q93074	O95402	1
Q93074	Q93074	P03372	1
Q93074	Q93074	P10827	1
Q93074	Q93074	P11473	1
Q93074	Q93074	P24863	1
Q93074	Q93074	P28702	1
Q93074	Q93074	P49336	1
Q93074	Q93074	P50750	1
Q93074	Q93074	Q13503	1
Q93074	Q93074	Q15528	1
Q93074	Q93074	Q15648	1
Q93074	Q93074	Q6P2C8	1
Q93074	Q93074	Q71F56	1
Q93074	Q93074	Q71SY5	1
Q93074	Q93074	Q92830	1
Q93074	Q93074	Q93074	1
Q93074	Q93074	Q96G25	1
Q93074	Q93074	Q96HR3	1
Q93074	Q93074	Q96RN5	1
Q93074	Q93074	Q9BTT4	1
Q93074	Q93074	Q9BUE0	1
Q93074	Q93074	Q9BWU1	1
Q93074	Q93074	Q9H204	1
Q93074	Q93074	Q9H944	1
Q93074	Q93074	Q9NPJ6	1
Q93074	Q93074	Q9NVC6	1
Q93074	Q93074	Q9NWA0	1
Q93074	Q93074	Q9NX70	1
Q93074	Q93074	Q9P086	1
Q93074	Q93074	Q9UHV7	1
Q93074	Q93074	Q9UKU7	1
Q93074	Q93074	Q9ULK4	1
Q93074	Q93074	Q9Y2W1	1
Q93074	Q93074	Q9Y2X0	1
Q93074	Q93074	Q9Y3C7	1
Q93074	Q93074	Q9Y4A5	1
Q95123	Q95123	P31039	1
Q95123	Q95123	P35720	1
Q95123	Q95123	Q3T189	1
Q95123	Q95123	Q95123	1
Q95KV7	Q95KV7	O97725	1
Q95KV7	Q95KV7	P00125	1
Q95KV7	Q95KV7	P00126	1
Q95KV7	Q95KV7	P00129	1
Q95KV7	Q95KV7	P00130	1
Q95KV7	Q95KV7	P00157	1
Q95KV7	Q95KV7	P00396	1
Q95KV7	Q95KV7	P00415	1
Q95KV7	Q95KV7	P00423	1
Q95KV7	Q95KV7	P00426	1
Q95KV7	Q95KV7	P00428	1
Q95KV7	Q95KV7	P00429	1
Q95KV7	Q95KV7	P00430	1
Q95KV7	Q95KV7	P03887	1
Q95KV7	Q95KV7	P03892	1
Q95KV7	Q95KV7	P03898	1
Q95KV7	Q95KV7	P03902	1
Q95KV7	Q95KV7	P03910	1
Q95KV7	Q95KV7	P03920	1
Q95KV7	Q95KV7	P03924	1
Q95KV7	Q95KV7	P04038	1
Q95KV7	Q95KV7	P04394	1
Q95KV7	Q95KV7	P07552	1
Q95KV7	Q95KV7	P10175	1
Q95KV7	Q95KV7	P13182	1
Q95KV7	Q95KV7	P13183	1
Q95KV7	Q95KV7	P13184	1
Q95KV7	Q95KV7	P13271	1
Q95KV7	Q95KV7	P13272	1
Q95KV7	Q95KV7	P15690	1
Q95KV7	Q95KV7	P17694	1
Q95KV7	Q95KV7	P23004	1
Q95KV7	Q95KV7	P23709	1
Q95KV7	Q95KV7	P23934	1
Q95KV7	Q95KV7	P23935	1
Q95KV7	Q95KV7	P25708	1
Q95KV7	Q95KV7	P25712	1
Q95KV7	Q95KV7	P31800	1
Q95KV7	Q95KV7	P34942	1
Q95KV7	Q95KV7	P34943	1
Q95KV7	Q95KV7	P42026	1
Q95KV7	Q95KV7	P42028	1
Q95KV7	Q95KV7	P42029	1
Q95KV7	Q95KV7	P48305	1
Q95KV7	Q95KV7	P52505	1
Q95KV7	Q95KV7	P68530	1
Q95KV7	Q95KV7	Q01321	1
Q95KV7	Q95KV7	Q02365	1
Q95KV7	Q95KV7	Q02366	1
Q95KV7	Q95KV7	Q02367	1
Q95KV7	Q95KV7	Q02368	1
Q95KV7	Q95KV7	Q02369	1
Q95KV7	Q95KV7	Q02370	1
Q95KV7	Q95KV7	Q02371	1
Q95KV7	Q95KV7	Q02372	1
Q95KV7	Q95KV7	Q02373	1
Q95KV7	Q95KV7	Q02374	1
Q95KV7	Q95KV7	Q02375	1
Q95KV7	Q95KV7	Q02376	1
Q95KV7	Q95KV7	Q02377	1
Q95KV7	Q95KV7	Q02378	1
Q95KV7	Q95KV7	Q02379	1
Q95KV7	Q95KV7	Q02380	1
Q95KV7	Q95KV7	Q02827	1
Q95KV7	Q95KV7	Q05752	1
Q95KV7	Q95KV7	Q8HXG5	1
Q95KV7	Q95KV7	Q8HXG6	1
Q95KV7	Q95KV7	Q95KV7	1
Q969F9	Q969F9	O95295	1
Q969F9	Q969F9	P78537	1
Q969F9	Q969F9	Q6QNY0	1
Q969F9	Q969F9	Q6QNY1	1
Q969F9	Q969F9	Q86YV9	1
Q969F9	Q969F9	Q8TDH9	1
Q969F9	Q969F9	Q969F9	1
Q969F9	Q969F9	Q96EV8	1
Q969F9	Q969F9	Q9NUP1	1
Q969F9	Q969F9	Q9UL45	1
Q969F9	Q969F9	Q9UPZ3	1
Q969G3	Q969G3	O14497	1
Q969G3	Q969G3	O14744	1
Q969G3	Q969G3	O94776	1
Q969G3	Q969G3	O94805	1
Q969G3	Q969G3	O95983	1
Q969G3	Q969G3	O96019	1
Q969G3	Q969G3	P07910	1
Q969G3	Q969G3	P11473	1
Q969G3	Q969G3	P24863	1
Q969G3	Q969G3	P38398	1
Q969G3	Q969G3	P49336	1
Q969G3	Q969G3	P51531	1
Q969G3	Q969G3	P51532	1
Q969G3	Q969G3	P51608	1
Q969G3	Q969G3	P60709	1
Q969G3	Q969G3	P63261	1
Q969G3	Q969G3	Q02880	1
Q969G3	Q969G3	Q03111	1
Q969G3	Q969G3	Q09028	1
Q969G3	Q969G3	Q12824	1
Q969G3	Q969G3	Q13111	1
Q969G3	Q969G3	Q13503	1
Q969G3	Q969G3	Q13547	1
Q969G3	Q969G3	Q14839	1
Q969G3	Q969G3	Q68CP9	1
Q969G3	Q969G3	Q6STE5	1
Q969G3	Q969G3	Q86U86	1
Q969G3	Q969G3	Q86X55	1
Q969G3	Q969G3	Q8NFD5	1
Q969G3	Q969G3	Q8TAQ2	1
Q969G3	Q969G3	Q8WXI9	1
Q969G3	Q969G3	Q92769	1
Q969G3	Q969G3	Q92785	1
Q969G3	Q969G3	Q92922	1
Q969G3	Q969G3	Q92925	1
Q969G3	Q969G3	Q969G3	1
Q969G3	Q969G3	Q96GM5	1
Q969G3	Q969G3	Q96KG9	1
Q969G3	Q969G3	Q96ST3	1
Q969G3	Q969G3	Q9UBB5	1
Q969G3	Q969G3	Q9UIG0	1
Q969G3	Q969G3	Q9Y5B9	1
Q969H0	Q969H0	O14920	1
Q969H0	Q969H0	O15027	1
Q969H0	Q969H0	O15111	1
Q969H0	Q969H0	O75604	1
Q969H0	Q969H0	P62877	1
Q969H0	Q969H0	P63208	1
Q969H0	Q969H0	Q00653	1
Q969H0	Q969H0	Q04206	1
Q969H0	Q969H0	Q04864	1
Q969H0	Q969H0	Q13616	1
Q969H0	Q969H0	Q969H0	1
Q969H0	Q969H0	Q99558	1
Q969H0	Q969H0	Q9Y6K9	1
Q969H4	Q969H4	P04049	1
Q969H4	Q969H4	P12931	1
Q969H4	Q969H4	P15056	1
Q969H4	Q969H4	Q969H4	1
Q969H6	Q969H6	O75817	1
Q969H6	Q969H6	O75818	1
Q969H6	Q969H6	O95059	1
Q969H6	Q969H6	O95707	1
Q969H6	Q969H6	P78345	1
Q969H6	Q969H6	P78346	1
Q969H6	Q969H6	Q969H6	1
Q969H6	Q969H6	Q99575	1
Q969H6	Q969H6	Q9BUL9	1
Q969H6	Q969H6	Q9H633	1
Q969L4	Q969L4	P14678	1
Q969L4	Q969L4	P62304	1
Q969L4	Q969L4	P62306	1
Q969L4	Q969L4	P62308	1
Q969L4	Q969L4	P62318	1
Q969L4	Q969L4	P83369	1
Q969L4	Q969L4	Q969L4	1
Q969N2	Q969N2	O43292	1
Q969N2	Q969N2	Q92643	1
Q969N2	Q969N2	Q969N2	1
Q969N2	Q969N2	Q96S52	1
Q969N2	Q969N2	Q9H490	1
Q969R5	Q969R5	O75461	1
Q969R5	Q969R5	O75712	1
Q969R5	Q969R5	P61244	1
Q969R5	Q969R5	Q06587	1
Q969R5	Q969R5	Q14186	1
Q969R5	Q969R5	Q8IWI9	1
Q969R5	Q969R5	Q8IY57	1
Q969R5	Q969R5	Q969R5	1
Q969R5	Q969R5	Q96KQ7	1
Q969R5	Q969R5	Q99496	1
Q969R5	Q969R5	Q9BYE7	1
Q969R5	Q969R5	Q9H9B1	1
Q969S2	Q969S2	O00764	1
Q969S2	Q969S2	P06746	1
Q969S2	Q969S2	P18887	1
Q969S2	Q969S2	P49916	1
Q969S2	Q969S2	Q969S2	1
Q969U7	Q969U7	O95456	1
Q969U7	Q969U7	Q969U7	1
Q96A35	Q96A35	O15235	1
Q96A35	Q96A35	O60783	1
Q96A35	Q96A35	O75394	1
Q96A35	Q96A35	P09001	1
Q96A35	Q96A35	P49406	1
Q96A35	Q96A35	P51398	1
Q96A35	Q96A35	P52815	1
Q96A35	Q96A35	P82650	1
Q96A35	Q96A35	P82663	1
Q96A35	Q96A35	P82664	1
Q96A35	Q96A35	P82673	1
Q96A35	Q96A35	P82675	1
Q96A35	Q96A35	P82909	1
Q96A35	Q96A35	P82912	1
Q96A35	Q96A35	P82914	1
Q96A35	Q96A35	P82921	1
Q96A35	Q96A35	P82930	1
Q96A35	Q96A35	P82932	1
Q96A35	Q96A35	P82933	1
Q96A35	Q96A35	P83111	1
Q96A35	Q96A35	Q13084	1
Q96A35	Q96A35	Q13405	1
Q96A35	Q96A35	Q16540	1
Q96A35	Q96A35	Q4U2R6	1
Q96A35	Q96A35	Q5T653	1
Q96A35	Q96A35	Q6FID1	1
Q96A35	Q96A35	Q6P161	1
Q96A35	Q96A35	Q6P1L8	1
Q96A35	Q96A35	Q7Z2W9	1
Q96A35	Q96A35	Q7Z7F7	1
Q96A35	Q96A35	Q7Z7H8	1
Q96A35	Q96A35	Q86TS9	1
Q96A35	Q96A35	Q8IXM3	1
Q96A35	Q96A35	Q8N5N7	1
Q96A35	Q96A35	Q8N983	1
Q96A35	Q96A35	Q8TCC3	1
Q96A35	Q96A35	Q92552	1
Q96A35	Q96A35	Q92665	1
Q96A35	Q96A35	Q96A35	1
Q96A35	Q96A35	Q96DV4	1
Q96A35	Q96A35	Q96EL2	1
Q96A35	Q96A35	Q96EL3	1
Q96A35	Q96A35	Q96GC5	1
Q96A35	Q96A35	Q9BQ48	1
Q96A35	Q96A35	Q9BRJ2	1
Q96A35	Q96A35	Q9BYC8	1
Q96A35	Q96A35	Q9BYC9	1
Q96A35	Q96A35	Q9BYD1	1
Q96A35	Q96A35	Q9BYD2	1
Q96A35	Q96A35	Q9BYD3	1
Q96A35	Q96A35	Q9BYD6	1
Q96A35	Q96A35	Q9BYN8	1
Q96A35	Q96A35	Q9BZE1	1
Q96A35	Q96A35	Q9H0U6	1
Q96A35	Q96A35	Q9H2W6	1
Q96A35	Q96A35	Q9H9J2	1
Q96A35	Q96A35	Q9HD33	1
Q96A35	Q96A35	Q9NP92	1
Q96A35	Q96A35	Q9NQ50	1
Q96A35	Q96A35	Q9NRX2	1
Q96A35	Q96A35	Q9NVS2	1
Q96A35	Q96A35	Q9NWU5	1
Q96A35	Q96A35	Q9NX20	1
Q96A35	Q96A35	Q9NYK5	1
Q96A35	Q96A35	Q9NZE8	1
Q96A35	Q96A35	Q9P015	1
Q96A35	Q96A35	Q9P0J6	1
Q96A35	Q96A35	Q9P0M9	1
Q96A35	Q96A35	Q9Y291	1
Q96A35	Q96A35	Q9Y2Q9	1
Q96A35	Q96A35	Q9Y2R5	1
Q96A35	Q96A35	Q9Y2R9	1
Q96A35	Q96A35	Q9Y399	1
Q96A35	Q96A35	Q9Y3B7	1
Q96A35	Q96A35	Q9Y3D3	1
Q96A35	Q96A35	Q9Y3D5	1
Q96A35	Q96A35	Q9Y3D9	1
Q96A35	Q96A35	Q9Y676	1
Q96A65	Q96A65	O00471	1
Q96A65	Q96A65	O60645	1
Q96A65	Q96A65	Q8IYI6	1
Q96A65	Q96A65	Q8TAG9	1
Q96A65	Q96A65	Q96A65	1
Q96A65	Q96A65	Q96KP1	1
Q96A65	Q96A65	Q9NV70	1
Q96A65	Q96A65	Q9UPT5	1
Q96AJ9	Q96AJ9	O14662	1
Q96AJ9	Q96AJ9	O43752	1
Q96AJ9	Q96AJ9	O75379	1
Q96AJ9	Q96AJ9	Q15836	1
Q96AJ9	Q96AJ9	Q96AJ9	1
Q96AJ9	Q96AJ9	Q9UEU0	1
Q96AP0	Q96AP0	P54274	1
Q96AP0	Q96AP0	Q15554	1
Q96AP0	Q96AP0	Q92878	1
Q96AP0	Q96AP0	Q96AP0	1
Q96AP0	Q96AP0	Q9BSI4	1
Q96AP0	Q96AP0	Q9NUX5	1
Q96AP0	Q96AP0	Q9NYB0	1
Q96B26	Q96B26	Q01780	1
Q96B26	Q96B26	Q06265	1
Q96B26	Q96B26	Q13868	1
Q96B26	Q96B26	Q15024	1
Q96B26	Q96B26	Q5RKV6	1
Q96B26	Q96B26	Q96B26	1
Q96B26	Q96B26	Q9NPD3	1
Q96B26	Q96B26	Q9NQT4	1
Q96B26	Q96B26	Q9NQT5	1
Q96B26	Q96B26	Q9Y2L1	1
Q96B26	Q96B26	Q9Y3B2	1
Q96B97	Q96B97	P00533	1
Q96B97	Q96B97	P08581	1
Q96B97	Q96B97	P22681	1
Q96B97	Q96B97	P27986	1
Q96B97	Q96B97	P46108	1
Q96B97	Q96B97	P47755	1
Q96B97	Q96B97	P47756	1
Q96B97	Q96B97	P52907	1
Q96B97	Q96B97	P56945	1
Q96B97	Q96B97	P62993	1
Q96B97	Q96B97	Q07889	1
Q96B97	Q96B97	Q13191	1
Q96B97	Q96B97	Q3V639	1
Q96B97	Q96B97	Q4VCS5	1
Q96B97	Q96B97	Q5U5U6	1
Q96B97	Q96B97	Q68EM7	1
Q96B97	Q96B97	Q8N3R9	1
Q96B97	Q96B97	Q8NI35	1
Q96B97	Q96B97	Q8WV28	1
Q96B97	Q96B97	Q96B97	1
Q96B97	Q96B97	Q99962	1
Q96B97	Q96B97	Q99963	1
Q96B97	Q96B97	Q9Y5K6	1
Q96BD5	Q96BD5	O60341	1
Q96BD5	Q96BD5	O75182	1
Q96BD5	Q96BD5	O75362	1
Q96BD5	Q96BD5	O94776	1
Q96BD5	Q96BD5	P08107	1
Q96BD5	Q96BD5	P51587	1
Q96BD5	Q96BD5	P78347	1
Q96BD5	Q96BD5	Q09028	1
Q96BD5	Q96BD5	Q12873	1
Q96BD5	Q96BD5	Q13330	1
Q96BD5	Q96BD5	Q13363	1
Q96BD5	Q96BD5	Q13547	1
Q96BD5	Q96BD5	Q14202	1
Q96BD5	Q96BD5	Q14687	1
Q96BD5	Q96BD5	Q14839	1
Q96BD5	Q96BD5	Q16576	1
Q96BD5	Q96BD5	Q92618	1
Q96BD5	Q96BD5	Q92766	1
Q96BD5	Q96BD5	Q92769	1
Q96BD5	Q96BD5	Q96BD5	1
Q96BD5	Q96BD5	Q96EK2	1
Q96BD5	Q96BD5	Q96ST3	1
Q96BD5	Q96BD5	Q9NP66	1
Q96BD5	Q96BD5	Q9P0W2	1
Q96BD5	Q96BD5	Q9P2K3	1
Q96BD5	Q96BD5	Q9UBW7	1
Q96BD5	Q96BD5	Q9UKL0	1
Q96BI3	Q96BI3	O00548	1
Q96BI3	Q96BI3	P35613	1
Q96BI3	Q96BI3	P49768	1
Q96BI3	Q96BI3	P49810	1
Q96BI3	Q96BI3	Q92542	1
Q96BI3	Q96BI3	Q96BI3	1
Q96BI3	Q96BI3	Q9NZ42	1
Q96BN2	Q96BN2	O15265	1
Q96BN2	Q96BN2	O75486	1
Q96BN2	Q96BN2	O75528	1
Q96BN2	Q96BN2	O75529	1
Q96BN2	Q96BN2	O94864	1
Q96BN2	Q96BN2	Q12962	1
Q96BN2	Q96BN2	Q15393	1
Q96BN2	Q96BN2	Q16514	1
Q96BN2	Q96BN2	Q16594	1
Q96BN2	Q96BN2	Q92830	1
Q96BN2	Q96BN2	Q96BN2	1
Q96BN2	Q96BN2	Q9Y4A5	1
Q96BN2	Q96BN2	Q9Y6J9	1
Q96BP3	Q96BP3	O00425	1
Q96BP3	Q96BP3	O00571	1
Q96BP3	Q96BP3	O14776	1
Q96BP3	Q96BP3	O15042	1
Q96BP3	Q96BP3	O15355	1
Q96BP3	Q96BP3	O43143	1
Q96BP3	Q96BP3	O43172	1
Q96BP3	Q96BP3	O43290	1
Q96BP3	Q96BP3	O43390	1
Q96BP3	Q96BP3	O43395	1
Q96BP3	Q96BP3	O43447	1
Q96BP3	Q96BP3	O43660	1
Q96BP3	Q96BP3	O43670	1
Q96BP3	Q96BP3	O43719	1
Q96BP3	Q96BP3	O43809	1
Q96BP3	Q96BP3	O60231	1
Q96BP3	Q96BP3	O60306	1
Q96BP3	Q96BP3	O60506	1
